iter	Logloss
188	0.3146285952
189	0.3145675163
190	0.3145217068
191	0.3144683198
192	0.3144337671
193	0.3143984038
194	0.3143361053
195	0.3142794061
196	0.3142319459
197	0.3141940426
198	0.3141496666
199	0.3141127353
200	0.31405472
201	0.3140051544
202	0.3139624438
203	0.313898091
204	0.3138589147
205	0.3138029386
206	0.3137623418
207	0.3137206581
208	0.3136795753
209	0.3136325258
210	0.3135925127
211	0.3135476707
212	0.3135046101
213	0.3134642168
214	0.3134232741
215	0.3133814153
216	0.3133384773
217	0.3133078968
218	0.3132604939
219	0.313229265
220	0.3131936376
221	0.3131339313
222	0.3131106238
223	0.3130721827
224	0.3130447542
225	0.3130085921
226	0.31295514
227	0.3129182606
228	0.3128866997
229	0.3128452999
230	0.3128107276
231	0.3127607557
232	0.3127187489
233	0.312673763
234	0.3126390663
235	0.3126063187
236	0.3125588043
237	0.3125155305
238	0.312493242
239	0.3124637129
240	0.3124274617
241	0.3123968136
242	0.3123446616
243	0.312297288
244	0.3122515002
245	0.3122094795
246	0.3121724193
247	0.3121417204
248	0.3121008256
249	0.3120474777
250	0.3120001197
251	0.3119687645
252	0.3119168901
253	0.3118795977
254	0.3118357316
255	0.311784735
256	0.3117250426
257	0.3116913431
258	0.3116559538
259	0.3115927865
260	0.3115596173
261	0.3115223198
262	0.3114777936
263	0.3114514145
264	0.3114174139
265	0.311378199
266	0.3113271153
267	0.3112944386
268	0.3112555117
269	0.3112183559
270	0.3111682693
271	0.3111371993
272	0.3110938168
273	0.3110600883
274	0.311027696
275	0.3109815131
276	0.3109396142
277	0.3108939747
278	0.3108628992
279	0.3108280272
280	0.310785671
281	0.3107535947
282	0.3107109091
283	0.3106690458
284	0.3106235295
285	0.3105830454
286	0.310554717
287	0.3105197656
288	0.3104767732
289	0.3104417951
290	0.3103890216
291	0.3103818182
292	0.3103473023
293	0.3103210114
294	0.3102960295
295	0.3102731204
296	0.3102344512
297	0.3101819336
298	0.3101530454
299	0.3101218118
300	0.310065512
301	0.3100292514
302	0.3099768872
303	0.3099411063
304	0.309927227
305	0.309893785
306	0.309865951
307	0.3098279831
308	0.3098008682
309	0.3097618444
310	0.3097369021
311	0.3097154289
312	0.309683189
313	0.3096392402
314	0.3096169507
315	0.3095769482
316	0.3095389774
317	0.3095058775
318	0.3094816184
319	0.3094504499
320	0.309412299
321	0.3093889245
322	0.3093531776
323	0.3093276698
324	0.3092926226
325	0.3092563625
326	0.3092181445
327	0.3091827057
328	0.3091402206
329	0.3091087926
330	0.3090817141
331	0.3090648787
332	0.3090266932
333	0.309026357
334	0.3089733926
335	0.3089467751
336	0.3089068252
337	0.3088697623
338	0.3088346442
339	0.3088329364
340	0.3087961664
341	0.3087544397
342	0.3087312941
343	0.3086901118
344	0.3086582302
345	0.3086405861
346	0.3085981134
347	0.3085677804
348	0.3085291721
349	0.3084985681
350	0.3084669734
351	0.3084212857
352	0.3084007983
353	0.3083721473
354	0.3083335888
355	0.3082950103
356	0.3082640737
357	0.3082301783
358	0.3081824822
359	0.3081322455
360	0.308100377
361	0.3080716864
362	0.3080274964
363	0.307996575
364	0.3079689188
365	0.3079311168
366	0.3078931271
367	0.3078591448
368	0.3078182785
369	0.3077760066
370	0.3077514009
371	0.3077004911
372	0.3076584955
373	0.3076308224
374	0.307600833
375	0.307575994
376	0.307542999
377	0.3075137529
378	0.3074726582
379	0.3074321692
380	0.3073746959
381	0.3073423148
382	0.3073191285
383	0.3072808768
384	0.3072529677
385	0.3072415582
386	0.3072413601
387	0.307208994
388	0.3071591808
389	0.3071196542
390	0.3070892647
391	0.3070504971
392	0.3070208981
393	0.3069742623
394	0.3069354454
395	0.3068976026
396	0.3068722884
397	0.3068378245
398	0.3068045487
399	0.3067577097
400	0.3067236133
401	0.3066614355
402	0.3066262157
403	0.3065972092
404	0.3065603944
405	0.3065399193
406	0.306498256
407	0.3064612197
408	0.3064331824
409	0.3063902635
410	0.3063548149
411	0.3063144222
412	0.306268603
413	0.3062285488
414	0.3061766379
415	0.3061389224
416	0.3061075902
417	0.3060911518
418	0.3060335324
419	0.3059970116
420	0.3059601962
421	0.3059436401
422	0.3059009779
423	0.3058750681
424	0.305847398
425	0.3058228334
426	0.3057769744
427	0.3057421778
428	0.3057238405
429	0.305697826
430	0.305690525
431	0.3056651474
432	0.3056438098
433	0.3056062772
434	0.3055607578
435	0.3055288756
436	0.3054957339
437	0.3054571675
438	0.3054337846
439	0.3053928275
440	0.3053510551
441	0.3053053842
442	0.3053023549
443	0.3052718491
444	0.305271627
445	0.3052345244
446	0.3052036916
447	0.3051691583
448	0.3051307473
449	0.305098699
450	0.3050736184
451	0.3050457483
452	0.3050251171
453	0.304993752
454	0.3049714003
455	0.3049433958
456	0.304919912
457	0.304896219
458	0.3048649039
459	0.3048420987
460	0.3048214376
461	0.3047806049
462	0.3047451423
463	0.3047076145
464	0.3046858614
465	0.3046663292
466	0.3046344521
467	0.3045914204
468	0.3045531
469	0.3045109028
470	0.3044705172
471	0.3044459452
472	0.3044272145
473	0.3043981543
474	0.3043373143
475	0.3042998624
476	0.3042652504
477	0.3042159711
478	0.3041800657
479	0.304141992
480	0.3041161878
481	0.3040925506
482	0.3040700603
483	0.3040354798
484	0.3040140826
485	0.3039797504
486	0.3039511314
487	0.3039313097
488	0.3038931519
489	0.3038497095
490	0.3038400777
491	0.3038128535
492	0.3037840218
493	0.3037620339
494	0.3037289266
495	0.3036991604
496	0.3036989564
497	0.3036546668
498	0.3036309696
499	0.3036216496
500	0.3035725306
501	0.3035541797
502	0.3035254012
503	0.3034852524
504	0.3034472603
505	0.3034163775
506	0.3033602281
507	0.3033389338
508	0.3033132896
509	0.3032788697
510	0.3032475741
511	0.3032241641
512	0.3031948894
513	0.3031696633
514	0.3031263755
515	0.3030969312
516	0.3030689489
517	0.3030354364
518	0.3030133036
519	0.3029839614
520	0.3029348666
521	0.3028961403
522	0.3028715136
523	0.3028375281
524	0.3027975969
525	0.3027898704
526	0.302741197
527	0.3027032868
528	0.3026706536
529	0.3026472648
530	0.3026034253
531	0.3025864246
532	0.3025607207
533	0.3025371483
534	0.3025077356
535	0.3024717965
536	0.3024386697
537	0.3024386376
538	0.3023908249
539	0.3023569068
540	0.3023303271
541	0.3022962321
542	0.3022547983
543	0.3022044693
544	0.3021700539
545	0.3021477051
546	0.3021106348
547	0.3020949286
548	0.3020679668
549	0.3020389436
550	0.3020166153
551	0.3019964637
552	0.301975174
553	0.3019393257
554	0.3019121616
555	0.3018818824
556	0.3018556591
557	0.301809446
558	0.3017721286
559	0.3017407282
560	0.3017153259
561	0.3016873565
562	0.3016630447
563	0.3016446037
564	0.301610058
565	0.3016075472
566	0.3015847057
567	0.301547449
568	0.301510868
569	0.3014851263
570	0.3014691748
571	0.3014374453
572	0.3013895891
573	0.3013707133
574	0.301369052
575	0.3013336607
576	0.3013335156
577	0.3012904804
578	0.3012609936
579	0.301243248
580	0.3012154643
581	0.3011782823
582	0.3011433167
583	0.3011184959
584	0.3010874044
585	0.3010602223
586	0.3010467167
587	0.3010253651
588	0.3009953852
589	0.3009636625
590	0.3009327545
591	0.3009075422
592	0.3008795098
593	0.300842524
594	0.3008198287
595	0.3007817513
596	0.3007564896
597	0.3007322246
598	0.3007062182
599	0.3006809146
600	0.3006548864
601	0.3006347761
602	0.3006081922
603	0.3005728283
604	0.3005727052
605	0.3005450198
606	0.3005027732
607	0.3004697875
608	0.3004382966
609	0.3004093366
610	0.3003896886
611	0.3003565961
612	0.3003354483
613	0.3003116139
614	0.3002713887
615	0.3002402705
616	0.3001968142
617	0.3001726671
618	0.3001368318
619	0.3001107599
620	0.3000906055
621	0.30005352
622	0.3000225402
623	0.2999769641
624	0.2999253201
625	0.2998854844
626	0.2998589178
627	0.2998267927
628	0.2998081665
629	0.2997926638
630	0.2997624498
631	0.2997277772
632	0.2997045886
633	0.2996799794
634	0.2996448991
635	0.2996247686
636	0.2995984692
637	0.2995956139
638	0.2995610351
639	0.2995437774
640	0.2995123926
641	0.2994804313
642	0.2994441858
643	0.2994132205
644	0.2993815086
645	0.2993526925
646	0.2993361837
647	0.2993201754
648	0.2992931161
649	0.2992521842
650	0.2992213983
651	0.2991963918
652	0.2991654478
653	0.299136094
654	0.2991360283
655	0.2991155079
656	0.2990787165
657	0.2990365383
658	0.2990198536
659	0.298994218
660	0.2989578618
661	0.2989578497
662	0.2989578281
663	0.2989225181
664	0.2988904237
665	0.2988548295
666	0.2988287418
667	0.2988115569
668	0.2987734929
669	0.2987475387
670	0.2987236683
671	0.2986858144
672	0.2986629349
673	0.298645599
674	0.2986094814
675	0.298573083
676	0.298543847
677	0.2985149737
678	0.2984821335
679	0.2984402809
680	0.298416877
681	0.2984000799
682	0.298360105
683	0.2983265023
684	0.2982980798
685	0.298275447
686	0.2982457545
687	0.2982217935
688	0.298201576
689	0.2981814227
690	0.2981515423
691	0.2981282473
692	0.2980975409
693	0.2980742768
694	0.2980589631
695	0.2980294341
696	0.2979958006
697	0.2979724867
698	0.2979454247
699	0.2979179832
700	0.297892234
701	0.2978502172
702	0.2978288561
703	0.2977920527
704	0.2977566896
705	0.2977306456
706	0.2977008131
707	0.2976757099
708	0.2976345651
709	0.2976110561
710	0.2975860178
711	0.2975416548
712	0.2975159028
713	0.2974857563
714	0.2974579219
715	0.2974173888
716	0.297382955
717	0.2973613668
718	0.2973472674
719	0.2973087287
720	0.2972674
721	0.2972673237
722	0.2972385911
723	0.2972072439
724	0.2971828603
725	0.2971632053
726	0.2971373144
727	0.2970981805
728	0.2970604633
729	0.2970198026
730	0.2969987701
731	0.2969675172
732	0.2969438538
733	0.2969099225
734	0.2968778553
735	0.296846888
736	0.2968188079
737	0.2968081352
738	0.2968080715
739	0.2967765439
740	0.2967513747
741	0.2967241935
742	0.2966981422
743	0.2966663726
744	0.2966380041
745	0.2966066176
746	0.2965787222
747	0.2965500591
748	0.2965204487
749	0.2965204363
750	0.2964999683
751	0.2964673179
752	0.2964396533
753	0.2964162377
754	0.2963925895
755	0.29635047
756	0.2963302822
757	0.2962914087
758	0.2962577151
759	0.2962363349
760	0.2962035663
761	0.2961771804
762	0.2961558724
763	0.2961273993
764	0.2961055538
765	0.2960617218
766	0.2960300576
767	0.2959935218
768	0.2959739852
769	0.295947461
770	0.295909722
771	0.2958739065
772	0.2958470793
773	0.2958264326
774	0.2957890791
775	0.2957627168
776	0.2957410544
777	0.2957065656
778	0.2956757012
779	0.2956471797
780	0.2956104224
781	0.2955848728
782	0.2955681195
783	0.2955478907
784	0.295521606
785	0.2954922701
786	0.2954739973
787	0.2954507
788	0.2954489526
789	0.2954325678
790	0.2954062804
791	0.2953760115
792	0.2953346325
793	0.2953114787
794	0.2952683068
795	0.2952479137
796	0.2952197162
797	0.2951808042
798	0.2951508985
799	0.2951144592
800	0.2950879558
801	0.2950741055
802	0.2950502174
803	0.2950194681
804	0.2949974851
805	0.2949755282
806	0.2949643704
807	0.2949396218
808	0.2949095928
809	0.294874686
810	0.2948564696
811	0.2948221266
812	0.2947988106
813	0.2947702822
814	0.2947539731
815	0.2947130749
816	0.2946834721
817	0.2946461608
818	0.294625417
819	0.2945885221
820	0.2945583605
821	0.2945403993
822	0.2945284998
823	0.2945147863
824	0.2944813212
825	0.294445302
826	0.294418941
827	0.2943789271
828	0.2943585793
829	0.2943349549
830	0.2943024184
831	0.2942692254
832	0.2942395964
833	0.294213107
834	0.2941932452
835	0.2941607822
836	0.2941220023
837	0.2940940278
838	0.2940735029
839	0.2940388789
840	0.2940128561
841	0.2939966285
842	0.2939819489
843	0.2939570345
844	0.2939291713
845	0.2938986654
846	0.293869351
847	0.2938585736
848	0.2938361386
849	0.2938040377
850	0.293779876
851	0.2937551424
852	0.2937370313
853	0.2937117918
854	0.2936939192
855	0.2936735827
856	0.293649957
857	0.2936208514
858	0.2935850448
859	0.293560919
860	0.2935306359
861	0.2935055917
862	0.2934741714
863	0.2934556792
864	0.2934186052
865	0.2933837879
866	0.2933601367
867	0.2933378016
868	0.2933120318
869	0.2932799147
870	0.2932517754
871	0.2932244238
872	0.2932005077
873	0.2931788576
874	0.2931600389
875	0.2931209125
876	0.2931063348
877	0.2930712622
878	0.2930308281
879	0.2930091022
880	0.2929816385
881	0.2929380632
882	0.2929137967
883	0.292894462
884	0.2928588481
885	0.2928588331
886	0.2928493513
887	0.2928249064
888	0.2927907427
889	0.2927583742
890	0.292732347
891	0.2927202562
892	0.2926920478
893	0.2926726066
894	0.2926529074
895	0.2926307606
896	0.2926101497
897	0.2925743943
898	0.292546824
899	0.2925052951
900	0.292476352
901	0.292451732
902	0.2924270262
903	0.2924197229
904	0.2923904717
905	0.2923716873
906	0.2923458087
907	0.2923095396
908	0.2922917875
909	0.2922597999
910	0.2922328816
911	0.292200896
912	0.2921890511
913	0.2921636271
914	0.2921423542
915	0.2921108862
916	0.2920700794
917	0.2920700786
918	0.2920376943
919	0.2920117991
920	0.2919848943
921	0.2919598786
922	0.2919424991
923	0.2919120776
924	0.2918840828
925	0.2918537598
926	0.2918310068
927	0.2917986726
928	0.2917707596
929	0.2917403123
930	0.2917090109
931	0.2916795575
932	0.2916578324
933	0.2916421616
934	0.2916289152
935	0.2916043191
936	0.2915693038
937	0.2915434699
938	0.2915089523
939	0.2914856878
940	0.2914690326
941	0.2914367796
942	0.291413938
943	0.2913927487
944	0.2913560612
945	0.2913503876
946	0.2913371021
947	0.2913110276
948	0.2912869792
949	0.2912599089
950	0.2912295073
951	0.2912081082
952	0.2911804881
953	0.2911524439
954	0.291127126
955	0.2911014377
956	0.2910744304
957	0.2910477247
958	0.2910128385
959	0.2909747832
960	0.2909461754
961	0.2909212406
962	0.2908893948
963	0.2908495455
964	0.2908181403
965	0.2907981533
966	0.2907714761
967	0.2907441852
968	0.2907093718
969	0.2906808402
970	0.2906538578
971	0.2906297492
972	0.2906016705
973	0.2905809466
974	0.2905585364
975	0.2905276297
976	0.2905054357
977	0.2904862311
978	0.2904439592
979	0.2904306911
980	0.2904190726
981	0.2903992789
982	0.2903745982
983	0.2903440915
984	0.2903199049
985	0.2902902432
986	0.2902765822
987	0.2902552307
988	0.2902287117
989	0.2902129167
990	0.2901828059
991	0.2901699514
992	0.2901454446
993	0.2901259272
994	0.2901007788
995	0.2900827035
996	0.2900557421
997	0.2900246847
998	0.2899996437
999	0.2899809176
