iter	Logloss
807	0.1046868205
808	0.1045465794
809	0.1043370951
810	0.104237869
811	0.104193598
812	0.1040417504
813	0.1038415113
814	0.1037190488
815	0.1036949991
816	0.1035966011
817	0.1035376524
818	0.1033765651
819	0.1033354954
820	0.1032783903
821	0.1031854826
822	0.1031477952
823	0.1030693679
824	0.1030043383
825	0.1028828028
826	0.1028588421
827	0.1026936607
828	0.1026174109
829	0.102582799
830	0.1024283603
831	0.1023854466
832	0.1023305437
833	0.1022265112
834	0.1022008248
835	0.1021646054
836	0.1020477501
837	0.1019509651
838	0.1019418039
839	0.1018822241
840	0.1017574009
841	0.1016981094
842	0.1016759192
843	0.1015060483
844	0.1014115898
845	0.1013360086
846	0.1012298345
847	0.1012057841
848	0.1011801797
849	0.1010598817
850	0.1009267811
851	0.1008794579
852	0.1008170692
853	0.1007441912
854	0.1006147123
855	0.1005934268
856	0.1005421255
857	0.1004670941
858	0.1004069392
859	0.100388123
860	0.1002608086
861	0.1000868186
862	0.1000499962
863	0.1000018898
864	0.0997019245
865	0.09958688849
866	0.09947606038
867	0.09943320617
868	0.09933856342
869	0.0991989818
870	0.09916611956
871	0.09914386016
872	0.09897071939
873	0.09892175481
874	0.09886433465
875	0.09878612875
876	0.09864746732
877	0.09853901424
878	0.09826732432
879	0.09817371375
880	0.09815344218
881	0.09811888003
882	0.09810062435
883	0.09803497914
884	0.09799030938
885	0.09794324132
886	0.09786234264
887	0.0978455223
888	0.097735292
889	0.09768266213
890	0.09766670786
891	0.09762439384
892	0.09755584668
893	0.09743355812
894	0.09708044365
895	0.09705878389
896	0.09704036343
897	0.09696909165
898	0.09691999367
899	0.09677240988
900	0.09659722958
901	0.0965585036
902	0.09640628145
903	0.09627572442
904	0.09620910209
905	0.09614388199
906	0.09609220383
907	0.09602802992
908	0.09599128314
909	0.09590368095
910	0.09584238975
911	0.09573063852
912	0.09560701546
913	0.09550677936
914	0.09546855289
915	0.09538021492
916	0.09533273514
917	0.09530147226
918	0.09503098821
919	0.09498345703
920	0.09493848156
921	0.09481953577
922	0.09477565917
923	0.09462621175
924	0.09459617083
925	0.094525334
926	0.09441571955
927	0.09430415514
928	0.09420088133
929	0.09411412965
930	0.09393705842
931	0.09385997805
932	0.09384565836
933	0.09377318475
934	0.09368852097
935	0.09362945891
936	0.09362228636
937	0.09354163753
938	0.09345083668
939	0.09338330382
940	0.09329892898
941	0.09326245567
942	0.09318623453
943	0.09311827284
944	0.09299424198
945	0.09293820847
946	0.09283320479
947	0.09276485292
948	0.09270736208
949	0.09259853105
950	0.09255636486
951	0.09251670148
952	0.09246813159
953	0.09244189959
954	0.09239517672
955	0.09231339958
956	0.09226835529
957	0.09225377043
958	0.09219443324
959	0.09217769324
960	0.09201976386
961	0.0919331744
962	0.09189523139
963	0.09182065775
964	0.09180194702
965	0.0916247521
966	0.09144457055
967	0.09138896494
968	0.09129752048
969	0.09123207206
970	0.09118688689
971	0.09104600074
972	0.09098662851
973	0.09087606476
974	0.09078763673
975	0.09074294574
976	0.09069639137
977	0.09062510889
978	0.09051560784
979	0.09050222906
980	0.09043314554
981	0.09038887885
982	0.09029417161
983	0.09014070364
984	0.09000465297
985	0.08992592732
986	0.08978134926
987	0.08963791029
988	0.08959583397
989	0.0895504531
990	0.08947761576
991	0.0894317208
992	0.08936031932
993	0.08931741561
994	0.08925056016
995	0.08921482887
996	0.08918823499
997	0.08915786366
998	0.08909843443
999	0.08891733674
1000	0.0888794094
1001	0.08878098249
1002	0.08868806407
1003	0.0886504117
1004	0.08855254942
1005	0.08845588213
1006	0.08844957379
1007	0.08843331962
1008	0.08828718879
1009	0.08823030862
1010	0.08815699073
1011	0.08794435664
1012	0.08789818089
1013	0.08780790619
1014	0.08774546133
1015	0.08770527744
1016	0.08757063463
1017	0.08745624178
1018	0.08743081233
1019	0.08728183285
1020	0.08723697546
1021	0.08720141944
1022	0.08716645423
1023	0.08714370264
1024	0.08713394036
1025	0.08700413282
1026	0.08695127677
1027	0.08691711807
1028	0.08686785675
1029	0.08683375957
1030	0.08681834053
1031	0.08666948589
1032	0.08665640943
1033	0.08657863693
1034	0.08656602992
1035	0.08642258064
1036	0.08641001857
1037	0.08631540554
1038	0.08620838029
1039	0.08612680004
1040	0.08607371848
1041	0.0859690273
1042	0.08590581658
1043	0.08584120424
1044	0.08570138403
1045	0.0856152396
1046	0.08559226578
1047	0.08553610313
1048	0.08551962647
1049	0.08551363517
1050	0.08550836161
1051	0.08549687703
1052	0.08545953126
1053	0.08524466989
1054	0.08514218467
1055	0.08507447229
1056	0.08499509443
1057	0.08494811839
1058	0.08489815795
1059	0.08486832163
1060	0.08474809601
1061	0.08468960201
1062	0.08464073327
1063	0.08456341662
1064	0.08445975209
1065	0.08440416312
1066	0.08435256973
1067	0.08429715912
1068	0.08426264198
1069	0.08423252458
1070	0.08413624857
1071	0.08412414545
1072	0.08408986952
1073	0.0839986068
1074	0.08394758537
1075	0.08392008515
1076	0.08388381584
1077	0.08380647638
1078	0.08371981024
1079	0.08365638541
1080	0.08358300067
1081	0.08353334561
1082	0.08351782867
1083	0.08348667438
1084	0.08336072315
1085	0.0833125103
1086	0.08329983952
1087	0.0832275827
1088	0.08316701699
1089	0.08313513411
1090	0.08308522582
1091	0.0829962174
1092	0.0829457875
1093	0.08284695624
1094	0.08281397662
1095	0.08278242135
1096	0.08258269314
1097	0.08253849158
1098	0.0825079766
1099	0.08245757872
1100	0.08244501549
1101	0.0824127648
1102	0.08238508284
1103	0.08232841368
1104	0.08230165852
1105	0.08218851504
1106	0.08213612536
1107	0.08207010823
1108	0.08204344394
1109	0.08201633897
1110	0.08198064144
1111	0.08195635782
1112	0.08193146187
1113	0.08191111023
1114	0.08187521584
1115	0.08186205114
1116	0.08181791811
1117	0.08176453073
1118	0.08159315097
1119	0.08156465786
1120	0.08148959535
1121	0.08142426678
1122	0.08132330023
1123	0.08130162188
1124	0.08110545857
1125	0.08105545769
1126	0.0809447591
1127	0.08078913759
1128	0.08077247761
1129	0.08063593759
1130	0.08053859953
1131	0.08053296067
1132	0.08046362835
1133	0.08037622672
1134	0.080329002
1135	0.08031535664
1136	0.0802269615
1137	0.08013512268
1138	0.08012270567
1139	0.08002803239
1140	0.07997946177
1141	0.07995486597
1142	0.07979666529
1143	0.07975062059
1144	0.07971835447
1145	0.07967428313
1146	0.0795618414
1147	0.07954452865
1148	0.07948795461
1149	0.07942569437
1150	0.07940761237
1151	0.07937333011
1152	0.07933874815
1153	0.07928197564
1154	0.07921424948
1155	0.07908763457
1156	0.07896283893
1157	0.07891885065
1158	0.07883777435
1159	0.07879076283
1160	0.07877140705
1161	0.07874837421
1162	0.07871518272
1163	0.0786894746
1164	0.07864905082
1165	0.07862710904
1166	0.07858225538
1167	0.07847603454
1168	0.07842768411
1169	0.07840454833
1170	0.07837472259
1171	0.07828423309
1172	0.07827823177
1173	0.07817454812
1174	0.07814674244
1175	0.07813586523
1176	0.07805561014
1177	0.07800423955
1178	0.07792418083
1179	0.07789441995
1180	0.07782341308
1181	0.07778841062
1182	0.0777103042
1183	0.07758842732
1184	0.077526008
1185	0.0774670069
1186	0.07741270818
1187	0.0773051521
1188	0.07729006959
1189	0.07719884429
1190	0.0771367906
1191	0.0771042393
1192	0.07708903388
1193	0.07699091026
1194	0.07695132082
1195	0.07686338877
1196	0.07677764864
1197	0.07673525067
1198	0.07665329859
1199	0.07656590346
1200	0.07654303778
1201	0.07653770998
1202	0.07651827733
1203	0.07650368999
1204	0.07642446769
1205	0.07631564511
1206	0.07623858532
1207	0.07619870698
1208	0.07617945892
1209	0.0761573686
1210	0.07610505039
1211	0.076034024
1212	0.07599785933
1213	0.07596806239
1214	0.07591488078
1215	0.07582467719
1216	0.07580479793
1217	0.07577541148
1218	0.0756240082
1219	0.07556297874
1220	0.0755418273
1221	0.07551321349
1222	0.0753960051
1223	0.07537060173
1224	0.07532695487
1225	0.07525153828
1226	0.07524179331
1227	0.07521674955
1228	0.07517959394
1229	0.07516636297
1230	0.07511683768
1231	0.07507745232
1232	0.07497734611
1233	0.07495459627
1234	0.0749103464
1235	0.07486241198
1236	0.07485225168
1237	0.07479582321
1238	0.07476194412
1239	0.0746749816
1240	0.0746302443
1241	0.07461216812
1242	0.07453528561
1243	0.07444883328
1244	0.07440433947
1245	0.07439685388
1246	0.07433351909
1247	0.07430060458
1248	0.07428868815
1249	0.07426254298
1250	0.07417298437
1251	0.07409348883
1252	0.07408480216
1253	0.07406550111
1254	0.07404433344
1255	0.07403787399
1256	0.07392560798
1257	0.07387980961
1258	0.07385777205
1259	0.07383282847
1260	0.07379074942
1261	0.07372512099
1262	0.07366353728
1263	0.07364778868
1264	0.07362771089
1265	0.07358732517
1266	0.07349333035
1267	0.0734492618
1268	0.07338435478
1269	0.07334915042
1270	0.07333403353
1271	0.07331255215
1272	0.07328526622
1273	0.07324377818
1274	0.0732227407
1275	0.07321191416
1276	0.0731971345
1277	0.0731115652
1278	0.07303620732
1279	0.07301757953
1280	0.07297447483
1281	0.07294047073
1282	0.07290266126
1283	0.07281879507
1284	0.07278194394
1285	0.07264422088
1286	0.07262423058
1287	0.07261791512
1288	0.07255192053
1289	0.07248969957
1290	0.07238767819
1291	0.07236814795
1292	0.07228942619
1293	0.07227436282
1294	0.0722317431
1295	0.07221391052
1296	0.07219449924
1297	0.07214340515
1298	0.07204899163
1299	0.07201649323
1300	0.07199654136
1301	0.07192583969
1302	0.07189425927
1303	0.07182520855
1304	0.07175037889
1305	0.07169183944
1306	0.07167569652
1307	0.07160205323
1308	0.07156600112
1309	0.07156112733
1310	0.07155153507
1311	0.07148228878
1312	0.07147675211
1313	0.07141098083
1314	0.07140351535
1315	0.07132432978
1316	0.07126514549
1317	0.07121880315
1318	0.07115829337
1319	0.07114764567
1320	0.07106699375
1321	0.07105337138
1322	0.07103735684
1323	0.07093036817
1324	0.07090770841
1325	0.07085418562
1326	0.07080108956
1327	0.07076948326
1328	0.07072846826
1329	0.07064336069
1330	0.07063884832
1331	0.07062695598
1332	0.07057395115
1333	0.07055669568
1334	0.0705198076
1335	0.07048559783
1336	0.07048139078
1337	0.07043588661
1338	0.07038463018
1339	0.07032098517
1340	0.07030586832
1341	0.07017503643
1342	0.07016041998
1343	0.0701071376
1344	0.07007404292
1345	0.07004067971
1346	0.07002131636
1347	0.06995038781
1348	0.0699425696
1349	0.06991330236
1350	0.06985426397
1351	0.06982812505
1352	0.06978964601
1353	0.06972423609
1354	0.06966302979
1355	0.06964636633
1356	0.06955557303
1357	0.06944900098
1358	0.06939164254
1359	0.06935846517
1360	0.06934437257
1361	0.06925930471
1362	0.06923163825
1363	0.06920462534
1364	0.06911862214
1365	0.06903512099
1366	0.06899564691
1367	0.06896951664
1368	0.06891412122
1369	0.06886948453
1370	0.06878509035
1371	0.06864675672
1372	0.06863092341
1373	0.06856718449
1374	0.06844246083
1375	0.06843497449
1376	0.06840817065
1377	0.06834916654
1378	0.06833673562
1379	0.06825414122
1380	0.06820459834
1381	0.06818502043
1382	0.06811928606
1383	0.06806806709
1384	0.06804947249
1385	0.06803089989
1386	0.06801799883
1387	0.06798260539
1388	0.06792760719
1389	0.06790137654
1390	0.06787548068
1391	0.06784756729
1392	0.0678291439
1393	0.06781315425
1394	0.06779278309
1395	0.0677046713
1396	0.06768509397
1397	0.06767117392
1398	0.06765799842
1399	0.06763987975
1400	0.06760081523
1401	0.06754764746
1402	0.06753228398
1403	0.06752933542
1404	0.06745914182
1405	0.06742757056
1406	0.06739591279
1407	0.06734350244
1408	0.06730298556
1409	0.0672411181
1410	0.06722308665
1411	0.06714637304
1412	0.06711980191
1413	0.06705042837
1414	0.06702640828
1415	0.06702201646
1416	0.06700270223
1417	0.06690931121
1418	0.06680918755
1419	0.06679617648
1420	0.06677663897
1421	0.06673047391
1422	0.06666941365
1423	0.06664322842
1424	0.06659767231
1425	0.06653613166
1426	0.06648930985
1427	0.06648183089
1428	0.06647438447
1429	0.06646535879
1430	0.06638643443
1431	0.06638023953
1432	0.0663211618
1433	0.0662671799
1434	0.06625920243
1435	0.06624734517
1436	0.066187727
1437	0.06617902505
1438	0.06615977251
1439	0.06610550196
1440	0.06608570473
1441	0.06604004869
1442	0.06603357471
1443	0.06602648414
1444	0.06601230608
1445	0.06600284138
1446	0.06598960029
1447	0.06597901768
1448	0.06593687994
1449	0.06592369915
1450	0.06591970463
1451	0.065903408
1452	0.06583294592
1453	0.06582840873
1454	0.06579952027
1455	0.06572961079
1456	0.06571435254
1457	0.06570078476
1458	0.06563403251
1459	0.06552654784
1460	0.06548994045
1461	0.06546391896
1462	0.06544592599
1463	0.06540601652
1464	0.06534689136
1465	0.06532240076
1466	0.06531330013
1467	0.06522311261
1468	0.06519188283
1469	0.06507111894
1470	0.06503054328
1471	0.06498871089
1472	0.06497493194
1473	0.06489293166
1474	0.06482254274
1475	0.06481382927
1476	0.06480052397
1477	0.06479084299
1478	0.06468256354
1479	0.06462702849
1480	0.06461915765
1481	0.06452962231
1482	0.06438964062
1483	0.06438224126
1484	0.0643213379
1485	0.06424038492
1486	0.06421990718
1487	0.06421286594
1488	0.0641402567
1489	0.06412260631
1490	0.06410125867
1491	0.06408083693
1492	0.06407787185
1493	0.06406273939
1494	0.06403732685
1495	0.0640150568
1496	0.06398064319
1497	0.06392548339
1498	0.06387337076
1499	0.06384240479
1500	0.0638121564
1501	0.06380732356
1502	0.06379990759
1503	0.06378395799
1504	0.06377822106
1505	0.06375943986
1506	0.06375028035
